OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,ZipCode,TaxParcelIdentificationNumber,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,ListOfAllPropertyUseTypes,LargestPropertyUseType,ENERGYSTARScore,SiteEUIWN(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUseWN(kBtu),Electricity(kWh),ComplianceStatus,TotalGHGEmissions,GHGEmissionsIntensity,Âgebâtiment,out_clas,consumption_rate_Electricity,consumption_rate_Gas,consumption_rate_Steam,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor
25737,2016,NonResidential,Senior Care Community,98101.0,8725600380,7,EAST,1.0,6,95117,"Parking, Senior Care Community",Senior Care Community,1.0,107.6999969,246.8000031,7437745.0,1262310.5,Compliant,183.79,1.93,47,Low,High Usage,High Usage,Low Usage,0.72579,0.27421,95117.0,15852.833
25745,2016,NonResidential,Worship Facility,98104.0,8590400490,3,EAST,1.0,1,48850,"Office, Other, Worship Facility",Worship Facility,,34.29999924,53.79999924,1259282.25,70317.5,Compliant,65.05,1.33,116,Low,High Usage,High Usage,High Usage,1.0,0.0,48850.0,48850.0
25839,2016,NonResidential,Warehouse,98108.0,5263300725,2,GREATER DUWAMISH,1.0,1,25000,"Food Sales, Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,,81.80000305,157.8999939,2044286.625,252526.5938,Compliant,65.89,2.64,52,Low,High Usage,High Usage,Low Usage,1.0,0.0,25000.0,25000.0
25907,2016,NonResidential,Other,98109.0,9301300445,7,MAGNOLIA / QUEEN ANNE,1.0,3,22960,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,106.59999850000001,162.1999969,2447325.5,158947.0,Compliant,95.38,4.15,55,Low,High Usage,High Usage,Low Usage,1.0,0.0,22960.0,7653.333
25914,2016,NonResidential,Supermarket / Grocery Store,98112.0,6003501820,3,EAST,1.0,1,44739,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,17.0,335.39999389999997,738.5999756,15006878.0,2423889.75,Compliant,393.07,8.79,18,Low,High Usage,High Usage,Low Usage,1.0,0.0,44739.0,44739.0
25932,2016,NonResidential,Mixed Use Property,98105.0,6012500051,4,NORTHEAST,1.0,1,22778,"Medical Office, Office, Other, Restaurant, Retail Store",Retail Store,,61.20000076,74.59999847,2675057.75,65755.79688,Compliant,120.86,5.31,68,Low,High Usage,High Usage,Low Usage,1.0,0.0,22778.0,22778.0
25935,2016,NonResidential,Worship Facility,98117.0,6021503160,6,BALLARD,1.0,2,21562,"Pre-school/Daycare, Worship Facility",Worship Facility,20.0,46.59999847,68.30000305,1000251.875,55624.30078,Compliant,37.28,1.73,60,Low,High Usage,High Usage,Low Usage,1.0,0.0,21562.0,10781.0
25954,2016,NonResidential,Other,98122.0,5317100295,3,CENTRAL,1.0,1,25753,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,62.59999847,85.30000305,1612521.0,67861.39844,Compliant,62.51,2.43,57,Low,High Usage,High Usage,Low Usage,1.0,0.0,25753.0,25753.0
25955,2016,NonResidential,Other,98112.0,5317100844,3,EAST,1.0,3,71280,Other - Recreation,Other - Recreation,,325.5,557.2999877999999,23204450.0,2206473.0,Compliant,861.85,12.09,88,Low,High Usage,High Usage,Low Usage,1.0,0.0,71280.0,23760.0
25956,2016,SPS-District K-12,K-12 School,98112.0,5318100820,3,EAST,1.0,3,38297,K-12 School,K-12 School,85.0,55.59999847,93.80000305,2127889.25,183054.7031,Error - Correct Default Data,69.18,1.81,91,Low,High Usage,High Usage,Low Usage,1.0,0.0,38297.0,12765.667
25965,2016,NonResidential,Senior Care Community,98112.0,5318102110,3,EAST,1.0,16,153312,"Parking, Senior Care Community, Worship Facility",Senior Care Community,51.0,99.59999847,167.0,22092840.0,1924631.5,Compliant,792.6,5.17,53,Low,High Usage,High Usage,Low Usage,1.0,0.0,153312.0,9582.0
25992,2016,NonResidential,Mixed Use Property,98121.0,8729760000,7,DOWNTOWN,1.0,19,1206670,"Multifamily Housing, Office, Parking, Restaurant",Office,87.0,55.0,152.3999939,27917688.0,6841566.5,Compliant,393.29,0.33,7,Low,High Usage,High Usage,Low Usage,0.83272,0.16728,1206670.0,63508.947
26017,2016,NonResidential,Residence Hall,98109.0,9301301410,7,MAGNOLIA / QUEEN ANNE,1.0,4,23513,"Office, Parking, Residence Hall/Dormitory, Restaurant, Social/Meeting Hall",Residence Hall/Dormitory,,83.5,182.0,1778251.875,270940.5938,Compliant,49.79,2.12,35,Low,High Usage,High Usage,Low Usage,0.90597,0.09403,23513.0,5878.25
26233,2016,NonResidential,Other,98134.0,6172900220,2,GREATER DUWAMISH,1.0,1,36000,"Office, Other",Other,,108.0,286.0,3823703.75,856634.1875,Compliant,58.79,1.63,66,Low,High Usage,High Usage,Low Usage,1.0,0.0,36000.0,36000.0
26098,2016,NonResidential,K-12 School,98133.0,6140100225,5,NORTHWEST,1.0,2,23222,K-12 School,K-12 School,62.0,88.80000305,123.6999969,1331981.25,61771.10156,Compliant,55.06,2.37,78,Low,High Usage,High Usage,Low Usage,1.0,0.0,23222.0,11611.0
26115,2016,NonResidential,Mixed Use Property,98122.0,8804900865,3,EAST,1.0,2,24476,"Fitness Center/Health Club/Gym, Office, Other, Other - Utility, Restaurant, Retail Store",Fitness Center/Health Club/Gym,,117.1999969,219.10000609999997,2800725.0,315680.3125,Compliant,91.69,3.75,92,Low,High Usage,High Usage,Low Usage,1.0,0.0,24476.0,12238.0
26125,2016,NonResidential,K-12 School,98122.0,8804901000,3,EAST,1.0,3,60000,K-12 School,K-12 School,52.0,80.5,150.3999939,3928621.25,450472.5,Compliant,121.63,2.03,112,Low,High Usage,High Usage,Low Usage,1.0,0.0,60000.0,20000.0
26146,2016,NonResidential,Small- and Mid-Sized Office,98109.0,8807900390,7,MAGNOLIA / QUEEN ANNE,1.0,3,30109,"Office, Parking",Office,89.0,56.0,128.6999969,1589657.75,278322.0,Compliant,34.03,1.13,96,Low,High Usage,High Usage,Low Usage,1.0,0.0,30109.0,10036.333
26150,2016,SPS-District K-12,K-12 School,98126.0,9396700035,1,SOUTHWEST,1.0,2,39929,K-12 School,K-12 School,82.0,50.09999847,110.6999969,2001873.25,312166.1875,Error - Correct Default Data,47.18,1.18,52,Low,High Usage,High Usage,Low Usage,1.0,0.0,39929.0,19964.5
26154,2016,NonResidential,Small- and Mid-Sized Office,98119.0,9405800065,7,MAGNOLIA / QUEEN ANNE,1.0,2,25481,Office,Office,92.0,41.29999924,61.40000153,1052797.5,64270.60156,Compliant,38.59,1.51,56,Low,High Usage,High Usage,Low Usage,1.0,0.0,25481.0,12740.5
26157,2016,NonResidential,Senior Care Community,98118.0,9412400225,2,SOUTHEAST,1.0,1,141297,Senior Care Community,Senior Care Community,76.0,144.1999969,253.10000609999997,20378838.0,1992345.25,Compliant,717.93,5.08,49,Low,High Usage,High Usage,Low Usage,1.0,0.0,141297.0,141297.0
26183,2016,NonResidential,Small- and Mid-Sized Office,98109.0,6849200110,7,LAKE UNION,1.0,2,27788,"Office, Other - Restaurant/Bar",Office,73.0,56.79999924,152.1999969,2127889.25,486507.6875,Compliant,35.99,1.3,104,Low,High Usage,High Usage,Low Usage,1.0,0.0,27788.0,13894.0
26218,2016,NonResidential,Hotel,98133.0,6149700055,5,NORTHWEST,1.0,4,41704,Hotel,Hotel,73.0,47.29999924,99.80000305,1974631.125,284054.0,Compliant,58.52,1.4,26,Low,High Usage,High Usage,Low Usage,0.79417,0.20583,41704.0,10426.0
26236,2016,NonResidential,Other,98134.0,6172900300,2,GREATER DUWAMISH,1.0,2,31360,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,,58.90000153,135.5,1886366.625,330127.1875,Compliant,39.65,1.26,70,Low,High Usage,High Usage,Low Usage,1.0,0.0,31360.0,15680.0
26237,2016,NonResidential,Mixed Use Property,98134.0,6172900320,2,GREATER DUWAMISH,1.0,1,30496,"Manufacturing/Industrial Plant, Office, Retail Store",Retail Store,,68.0,154.3999939,2217613.5,379793.0938,Compliant,46.01,1.51,69,Low,High Usage,High Usage,Low Usage,1.0,0.0,30496.0,30496.0
26289,2016,NonResidential,Senior Care Community,98103.0,9521100080,6,NORTHWEST,1.0,2,55974,Senior Care Community,Senior Care Community,98.0,114.5,222.10000609999997,6412428.0,778957.375,Compliant,203.21,3.63,55,Low,High Usage,High Usage,Low Usage,1.0,0.0,55974.0,27987.0
26319,2016,SPS-District K-12,K-12 School,98118.0,4006000598,2,GREATER DUWAMISH,1.0,2,52901,K-12 School,K-12 School,75.0,47.40000153,102.1999969,2508012.0,373387.1875,Error - Correct Default Data,60.2,1.14,45,Low,High Usage,High Usage,Low Usage,1.0,0.0,52901.0,26450.5
26324,2016,NonResidential,Senior Care Community,98125.0,4077800532,5,NORTH,1.0,1,22583,Senior Care Community,Senior Care Community,95.0,94.0,167.6000061,2123591.75,217967.7031,Compliant,70.92,3.14,62,Low,High Usage,High Usage,Low Usage,1.0,0.0,22583.0,22583.0
26379,2016,NonResidential,Hotel,98108.0,6920700025,2,GREATER DUWAMISH,1.0,3,22452,Hotel,Hotel,85.0,56.5,110.59999850000001,1269576.0,153688.4063,Compliant,41.88,1.87,24,Low,High Usage,High Usage,Low Usage,1.0,0.0,22452.0,7484.0
26393,2016,NonResidential,Retail Store,98105.0,8816400135,4,NORTHEAST,1.0,4,33910,"Office, Retail Store",Retail Store,75.0,65.59999847,158.5,1904055.75,372252.0938,Compliant,38.21,1.13,63,Low,High Usage,High Usage,Low Usage,1.0,0.0,33910.0,8477.5
26396,2016,NonResidential,Worship Facility,98105.0,8816400210,4,NORTHEAST,1.0,2,78401,"K-12 School, Office, Supermarket/Grocery Store, Worship Facility",Worship Facility,,36.29999924,64.80000305,2846592.0,275490.5938,Compliant,87.41,1.11,89,Low,High Usage,High Usage,Low Usage,1.0,0.0,78401.0,39200.5
26460,2016,NonResidential,Warehouse,98103.0,4083307185,4,LAKE UNION,1.0,2,78716,"Non-Refrigerated Warehouse, Office, Other, Retail Store",Non-Refrigerated Warehouse,38.0,54.79999924,156.8999939,4311327.5,1078782.625,Compliant,48.13,0.61,37,Low,High Usage,High Usage,Low Usage,1.0,0.0,78716.0,39358.0
26465,2016,NonResidential,K-12 School,98103.0,4083800835,4,LAKE UNION,1.0,2,33300,K-12 School,K-12 School,92.0,61.90000153,87.90000153,1903636.375,98448.60156,Compliant,69.2,2.08,106,Low,High Usage,High Usage,Low Usage,1.0,0.0,33300.0,16650.0
26473,2016,NonResidential,Supermarket / Grocery Store,98103.0,4083802815,4,LAKE UNION,1.0,1,28808,Supermarket/Grocery Store,Supermarket/Grocery Store,29.0,303.2000122,697.5,9450746.0,1674540.0,Compliant,226.73,7.87,59,Low,High Usage,High Usage,Low Usage,1.0,0.0,28808.0,28808.0
26529,2016,NonResidential,Supermarket / Grocery Store,98105.0,8816401015,4,NORTHEAST,1.0,1,26226,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,37.0,301.89999389999997,745.4000244,7798479.5,1567839.875,Compliant,156.18,5.96,66,Low,High Usage,High Usage,Low Usage,1.0,0.0,26226.0,26226.0
26587,2016,NonResidential,Small- and Mid-Sized Office,98102.0,4088802669,4,LAKE UNION,1.0,3,37639,"Laboratory, Office",Office,,221.39999390000003,695.2999877999999,6197824.5,1816478.25,Compliant,43.21,1.15,18,Low,High Usage,Low Usage,Low Usage,0.73434,0.26566,37639.0,12546.333
26601,2016,NonResidential,Small- and Mid-Sized Office,98104.0,5247800720,7,DOWNTOWN,1.0,3,38675,"Office, Restaurant",Office,,119.40000149999999,285.2999878,1956121.125,375174.3125,Compliant,43.91,1.14,116,Low,High Usage,High Usage,Low Usage,1.0,0.0,38675.0,12891.667
26602,2016,Nonresidential COS,Small- and Mid-Sized Office,98104.0,5247800725,7,DOWNTOWN,1.0,4,49951,"Office, Other",Office,,101.4000015,185.5,5683758.0,613399.375,Compliant,185.33,3.71,87,Low,High Usage,High Usage,High Usage,1.0,0.0,49951.0,12487.75
26657,2016,NonResidential,Worship Facility,98105.0,8823901075,4,NORTHEAST,1.0,3,41013,"Office, Worship Facility",Worship Facility,,34.59999847,62.70000076,1191549.25,126878.6016,Compliant,37.43,0.91,89,Low,High Usage,High Usage,Low Usage,1.0,0.0,41013.0,13671.0
26667,2016,NonResidential,Other,98105.0,8823901885,4,NORTHEAST,1.0,2,21075,"Office, Social/Meeting Hall",Social/Meeting Hall,,81.40000153,149.1000061,1715969.625,191107.7969,Compliant,53.88,2.56,12,Low,High Usage,High Usage,Low Usage,1.0,0.0,21075.0,10537.5
26670,2016,NonResidential,Worship Facility,98133.0,9528102345,4,NORTHEAST,1.0,3,46485,Worship Facility,Worship Facility,83.0,26.39999962,52.59999847,1689227.75,222506.5938,Compliant,47.03,1.01,66,Low,High Usage,High Usage,Low Usage,1.0,0.0,46485.0,15495.0
26706,2016,NonResidential,Small- and Mid-Sized Office,98104.0,5247800855,7,DOWNTOWN,0.0,3,26830,"Office, Other",Office,,79.69999695,169.0,2139205.25,321210.4063,Compliant,60.93,2.27,116,Low,High Usage,High Usage,Low Usage,1.0,0.0,inf,8943.333
26711,2016,NonResidential,Other,98104.0,5247800930,7,DOWNTOWN,1.0,6,29820,Other - Lodging/Residential,Other - Lodging/Residential,,54.5,131.3999939,1624991.375,313539.0938,Compliant,35.72,1.2,112,Low,High Usage,High Usage,Low Usage,1.0,0.0,29820.0,4970.0
26728,2016,NonResidential,Hotel,98104.0,5247801635,2,DOWNTOWN,1.0,4,33018,"Hotel, Retail Store",Hotel,49.0,175.5,312.10000610000003,5153234.0,535623.5,Compliant,173.67,5.26,91,Low,High Usage,High Usage,Low Usage,1.0,0.0,33018.0,8254.5
26808,2016,SPS-District K-12,K-12 School,98103.0,9528104870,6,NORTHWEST,1.0,1,42239,K-12 School,K-12 School,83.0,49.40000153,91.59999847,2410752.0,262111.2969,Error - Correct Default Data,72.69,1.72,46,Low,High Usage,High Usage,Low Usage,1.0,0.0,42239.0,42239.0
26821,2016,SPS-District K-12,K-12 School,98105.0,9550202395,6,NORTHWEST,1.0,3,51360,K-12 School,K-12 School,89.0,30.10000038,72.59999847,1535481.375,281414.4063,Error - Correct Default Data,30.22,0.59,91,Low,High Usage,High Usage,Low Usage,1.0,0.0,51360.0,17120.0
26833,2016,NonResidential,Small- and Mid-Sized Office,98104.0,5247801875,2,DOWNTOWN,0.0,3,21600,"Office, Restaurant",Office,,70.09999847,174.6999969,1514428.75,313318.0938,Compliant,32.42,1.5,23,Low,High Usage,High Usage,Low Usage,1.0,0.0,inf,7200.0
26838,2016,NonResidential,Hotel,98104.0,5247801965,2,DOWNTOWN,1.0,5,40552,Hotel,Hotel,99.0,34.0,47.40000153,1377497.25,66657.39844,Compliant,53.25,1.31,106,Low,High Usage,High Usage,Low Usage,1.0,0.0,40552.0,8110.4
26870,2016,SPS-District K-12,K-12 School,98105.0,4206901020,4,LAKE UNION,1.0,2,61052,K-12 School,K-12 School,80.0,41.79999924,103.0999985,2549041.25,494999.0938,Error - Correct Default Data,47.78,0.78,16,Low,High Usage,High Usage,Low Usage,1.0,0.0,61052.0,30526.0
26883,2016,NonResidential,Other,98122.0,4226900030,3,CENTRAL,1.0,3,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,,47.20000076,91.19999695,1028277.313,127068.8984,Compliant,34.61,1.34,108,Low,High Usage,High Usage,Low Usage,1.0,0.0,25864.0,8621.333
26905,2016,NonResidential,Other,98105.0,8823902405,4,NORTHEAST,1.0,3,20686,Other - Lodging/Residential,Other - Lodging/Residential,,63.90000153,116.0,1321763.125,136069.2031,Compliant,42.71,2.06,92,Low,High Usage,High Usage,Low Usage,1.0,0.0,20686.0,6895.333
26909,2016,NonResidential,Residence Hall,98105.0,8823902515,4,NORTHEAST,1.0,3,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,82.0,63.79999924,98.69999695,1753311.875,119005.2031,Compliant,65.95,2.4,90,Low,High Usage,High Usage,Low Usage,1.0,0.0,27487.0,9162.333
26911,2016,NonResidential,Residence Hall,98105.0,8823902585,4,NORTHEAST,1.0,4,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,55.0,75.0,145.6999969,1771038.0,218032.5938,Compliant,53.65,2.27,90,Low,High Usage,High Usage,Low Usage,1.0,0.0,23616.0,5904.0
26924,2016,Nonresidential COS,Mixed Use Property,98122.0,9821700009,2,EAST,0.0,2,29508,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,,112.1999969,193.6000061,2506557.5,232104.4063,Compliant,81.24,2.75,11,Low,High Usage,High Usage,Low Usage,0.75871,0.24129,inf,14754.0
26930,2016,NonResidential,Senior Care Community,98122.0,9826700565,3,CENTRAL,1.0,2,74840,Senior Care Community,Senior Care Community,48.0,113.40000149999999,237.5,8485438.0,1204877.625,Compliant,249.46,3.33,29,Low,High Usage,High Usage,Low Usage,1.0,0.0,74840.0,37420.0
26933,2016,Nonresidential COS,Other,98144.0,9826700795,3,CENTRAL,1.0,3,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,,93.19999695,138.3999939,2879554.5,169077.4063,Compliant,104.74,4.99,103,Low,High Usage,High Usage,Low Usage,1.0,0.0,20992.0,6997.333
26939,2016,NonResidential,K-12 School,98122.0,9826701245,3,CENTRAL,1.0,2,22344,K-12 School,K-12 School,40.0,74.5,131.1000061,1663727.125,162832.7969,Compliant,55.23,2.47,91,Low,High Usage,High Usage,Low Usage,1.0,0.0,22344.0,11172.0
26956,2016,NonResidential,University,98121.0,9831200125,3,EAST,1.0,3,31900,College/University,College/University,,105.3000031,171.1999969,2737986.0,220900.5938,Compliant,96.2,3.02,95,Low,High Usage,High Usage,Low Usage,1.0,0.0,31900.0,10633.333
26961,2016,Nonresidential COS,Other,98117.0,6021504080,6,BALLARD,1.0,2,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,,61.09999847,112.1999969,1816709.0,193124.2969,Compliant,56.25,1.91,66,Low,High Usage,High Usage,Low Usage,1.0,0.0,29417.0,14708.5
26986,2016,NonResidential,Supermarket / Grocery Store,98116.0,6087100195,1,SOUTHWEST,1.0,1,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,,426.6000061000001,865.7999877999998,13584036.0,1865567.25,Compliant,404.21,12.69,19,Low,High Usage,High Usage,Low Usage,1.0,0.0,31841.0,31841.0
26994,2016,NonResidential,Mixed Use Property,98122.0,5332200210,3,EAST,1.0,2,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,,134.6000061,285.39999389999997,2830649.5,425240.4063,Compliant,78.36,3.73,28,Low,High Usage,High Usage,Low Usage,1.0,0.0,21036.0,10518.0
26997,2016,NonResidential,Mixed Use Property,98105.0,5335200281,4,NORTHEAST,1.0,2,32928,"Office, Other, Parking, Retail Store",Parking,9.0,172.1000061,540.5,5652231.0,1656573.875,Compliant,39.4,1.2,17,Low,High Usage,Low Usage,Low Usage,1.0,0.0,32928.0,16464.0
27008,2016,SPS-District K-12,K-12 School,98105.0,5364200330,4,NORTHEAST,1.0,2,54943,K-12 School,K-12 School,94.0,43.59999847,70.90000153,2498122.25,195086.9063,Error - Correct Default Data,83.76,1.52,88,Low,High Usage,High Usage,Low Usage,1.0,0.0,54943.0,27471.5
27013,2016,NonResidential,Warehouse,98108.0,5367200820,2,GREATER DUWAMISH,1.0,1,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33.0,37.09999847,86.09999847,1529218.125,272891.0938,Compliant,29.7,0.67,56,Low,High Usage,High Usage,Low Usage,1.0,0.0,44476.0,44476.0
27020,2016,NonResidential,Residence Hall,98177.0,8823902825,4,NORTHEAST,1.0,3,29084,Residence Hall/Dormitory,Residence Hall/Dormitory,66.0,67.0,116.5,1741865.25,164321.4063,Compliant,60.83,2.09,66,Low,High Usage,High Usage,Low Usage,1.0,0.0,29084.0,9694.667
27122,2016,NonResidential,Warehouse,98108.0,5367201865,2,GREATER DUWAMISH,1.0,2,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,52.0,51.29999924,89.40000153,1539819.875,149629.5,Compliant,46.61,1.66,65,Low,High Usage,High Usage,Low Usage,1.0,0.0,28032.0,14016.0
27142,2016,NonResidential,K-12 School,98104.0,5392100010,3,EAST,1.0,4,27800,K-12 School,K-12 School,8.0,115.0,220.1999969,1275996.25,154882.7031,Compliant,38.36,1.38,104,Low,High Usage,High Usage,Low Usage,1.0,0.0,27800.0,6950.0
27145,2016,NonResidential,Large Office,98104.0,5530510000,7,DOWNTOWN,1.0,6,706176,"Bank Branch, Office, Parking",Office,82.0,59.09999847,185.6000061,13473994.0,3889415.25,Compliant,92.52,0.13,16,Low,High Usage,Low Usage,Low Usage,1.0,0.0,706176.0,117696.0
27162,2016,NonResidential,Supermarket / Grocery Store,98136.0,5637500005,1,SOUTHWEST,1.0,1,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,22.0,283.2999878,661.4000244,8992072.0,1620309.625,Compliant,206.33,6.12,18,Low,High Usage,High Usage,Low Usage,1.0,0.0,33706.0,33706.0
27184,2016,NonResidential,Mixed Use Property,98119.0,7443001620,7,MAGNOLIA / QUEEN ANNE,1.0,2,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,,65.90000153,98.0,2477406.25,138408.2969,Compliant,93.55,2.49,55,Low,High Usage,High Usage,Low Usage,1.0,0.0,37600.0,18800.0
27205,2016,SPS-District K-12,K-12 School,98177.0,7474900060,5,NORTHWEST,1.0,1,42128,K-12 School,K-12 School,93.0,44.40000153,92.90000153,1869043.875,261880.7969,Compliant,49.55,1.18,62,Low,High Usage,High Usage,Low Usage,1.0,0.0,42128.0,42128.0
27231,2016,SPS-District K-12,K-12 School,98117.0,4443801580,6,BALLARD,1.0,2,44753,K-12 School,K-12 School,96.0,39.09999847,67.19999695,1817756.125,163794.7031,Error - Correct Default Data,61.25,1.37,84,Low,High Usage,High Usage,Low Usage,1.0,0.0,44753.0,22376.5
27303,2016,NonResidential,Other,98155.0,6632300641,5,NORTH,1.0,2,47237,Other,Other,,125.8000031,395.0,5996179.5,1753056.75,Compliant,41.7,0.88,68,Low,High Usage,Low Usage,Low Usage,1.0,0.0,47237.0,23618.5
27378,2016,NonResidential,Supermarket / Grocery Store,98115.0,6716700415,4,NORTHEAST,1.0,1,76585,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,18.0,346.7000122,773.0999756,14368231.0,2377499.5,Compliant,364.27,4.76,19,Low,High Usage,High Usage,Low Usage,0.49618,0.50382,76585.0,76585.0
27381,2016,NonResidential,Worship Facility,98105.0,6746700035,4,NORTHEAST,1.0,3,26373,Worship Facility,Worship Facility,75.0,44.5,69.09999847,1172287.125,82789.60156,Compliant,38.18,1.45,78,Low,High Usage,High Usage,Low Usage,1.0,0.0,26373.0,8791.0
27406,2016,NonResidential,Mixed Use Property,98112.0,4232401365,3,EAST,1.0,2,21656,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,,74.30000305,148.1000061,1607972.25,212848.2031,Compliant,51.89,2.4,69,Low,High Usage,High Usage,Low Usage,1.0,0.0,21656.0,10828.0
27456,2016,NonResidential,Other,98119.0,4232903455,7,MAGNOLIA / QUEEN ANNE,1.0,2,36771,Other,Other,,154.8999939,486.5,5400237.5,1596446.625,Compliant,37.97,1.03,60,Low,High Usage,Low Usage,Low Usage,1.0,0.0,36771.0,18385.5
27532,2016,NonResidential,Other,98109.0,5457300570,7,MAGNOLIA / QUEEN ANNE,1.0,2,30720,"Office, Other, Parking",Other,,65.80000305,104.0999985,1915150.75,141280.0,Compliant,67.15,2.19,68,Low,High Usage,High Usage,Low Usage,1.0,0.0,30720.0,15360.0
27567,2016,NonResidential,Small- and Mid-Sized Office,98020.0,4452300055,4,LAKE UNION,1.0,3,20410,Office,Office,8.0,138.6000061,293.39999389999997,2827857.0,423259.0938,Compliant,77.84,3.81,21,Low,High Usage,High Usage,Low Usage,1.0,0.0,20410.0,6803.333
